2020-12-28 22:19:26,996:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:19:26,996:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:19:26,996:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:19:30,372:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:30,372:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:30,372:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:30,571:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:30,571:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:30,571:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:30,771:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:30,771:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
